,_id,name,category_code,number_of_employees,founded_year,total_money_raised,geoDescription,latitude,longitude,city,country,number of offices near,money by offices,employee by offices,Rank_employee,Rank_money,Rank_offices,ranking_total
296,5dd655028accc5aeaf32f7ca,Onehub,enterprise,10.0,2007,3000000,"{'type': 'Point', 'coordinates': [-122.145038, 47.580235]}",47.580235,-122.145038,Seattle,USA,3,1000000.0,7.333333333333333,7.5,187.5,64.5,180.3
297,5dd655028accc5aeaf32f7b2,Foodista,hospitality,3.0,2008,1300000,"{'type': 'Point', 'coordinates': [-122.3564234, 47.6254784]}",47.6254784,-122.3564234,Seattle,USA,11,118181.81818181818,30.09090909090909,116.5,48.5,173.0,177.89999999999998
298,5dd655028accc5aeaf32f7df,Foodista,hospitality,3.0,2008,1300000,"{'type': 'Point', 'coordinates': [-122.3564234, 47.6254784]}",47.6254784,-122.3564234,Seattle,USA,11,118181.81818181818,30.09090909090909,116.5,48.5,173.0,177.89999999999998
299,5dd655028accc5aeaf32f6d7,EyeJot,tech,5.0,2007,1150000,"{'type': 'Point', 'coordinates': [-122.3276962, 47.5999337]}",47.5999337,-122.3276962,Seattle,USA,10,115000.0,31.3,126.0,46.0,161.0,176.8
300,5dd655028accc5aeaf32f881,Mendeley,social,27.0,2008,2130000,"{'type': 'Point', 'coordinates': [-0.1046546, 51.5224267]}",51.5224267,-0.1046546,London,GBR,18,118333.33333333333,25.11111111111111,84.0,50.0,215.0,176.4
301,5dd655028accc5aeaf32f773,Idea Shower,public_relations,1.0,2007,2300000,"{'type': 'Point', 'coordinates': [-93.264351, 44.977482]}",44.977482,-93.264351,Minneapolis,USA,2,1150000.0,6.5,5.0,203.0,23.5,174.8
302,5dd655028accc5aeaf32f8ef,RxVantage,enterprise,15.0,2008,2750000,"{'type': 'Point', 'coordinates': [-118.3814329, 34.030479]}",34.030479,-118.3814329,Culver City,USA,5,550000.0,11.8,17.0,150.5,106.5,173.2
303,5dd655028accc5aeaf32f75d,Tapulous,tech,15.0,2008,2800000,"{'type': 'Point', 'coordinates': [-122.161018, 37.444332]}",37.444332,-122.161018,Palo Alto,USA,16,175000.0,23.625,60.5,71.0,198.0,172.3
304,5dd655028accc5aeaf32f805,SocialGO,social,12.0,2007,3000000,"{'type': 'Point', 'coordinates': [-0.0925694, 51.5027669]}",51.5027669,-0.0925694,London,GBR,17,176470.58823529413,23.176470588235293,52.5,72.0,205.5,171.3
305,5dd655028accc5aeaf32f845,EcoVadis,tech,50.0,2007,1400000,"{'type': 'Point', 'coordinates': [2.3216223, 48.8545738]}",48.8545738,2.3216223,PARIS,FRA,10,140000.0,25.2,87.0,59.5,161.0,164.2
306,5dd655028accc5aeaf32f86f,Alerts,public_relations,5.0,2007,1200000,"{'type': 'Point', 'coordinates': [-122.1961785, 47.6115873]}",47.6115873,-122.1961785,Bellevue,USA,2,600000.0,20.0,47.5,156.5,23.5,163.1
307,5dd655028accc5aeaf32f6e1,UpDown,tech,5.0,2007,1750000,"{'type': 'Point', 'coordinates': [-71.118487, 42.375392]}",42.375392,-71.118487,Cambridge,USA,6,291666.6666666667,23.333333333333332,55.0,97.0,128.0,161.8
308,5dd655028accc5aeaf32f6fa,clipsync,tech,28.0,2007,1510000,"{'type': 'Point', 'coordinates': [-121.9317853, 37.2906027]}",37.2906027,-121.9317853,San Francisco,USA,5,302000.0,23.8,65.0,100.0,106.5,161.6
309,5dd655028accc5aeaf32f8e6,Ykone,tech,10.0,2009,1500000,"{'type': 'Point', 'coordinates': [2.3509871, 48.8566667]}",48.8566667,2.3509871,Paris,FRA,11,136363.63636363635,24.727272727272727,77.5,57.0,173.0,161.3
310,5dd655028accc5aeaf32f8d2,Rue89,news,20.0,2007,1840000,"{'type': 'Point', 'coordinates': [2.3935987, 48.8711089]}",48.8711089,2.3935987,,FRA,9,204444.44444444444,23.555555555555557,57.0,81.0,151.0,159.4
311,5dd655028accc5aeaf32f8bc,WEEZEVENT,tech,20.0,2008,1100000,"{'type': 'Point', 'coordinates': [2.4476331, 48.8952712]}",48.8952712,2.4476331,Paris,FRA,2,550000.0,20.0,47.5,150.5,23.5,158.3
312,5dd655028accc5aeaf32f777,Myngle,education,17.0,2007,2100000,"{'type': 'Point', 'coordinates': [4.912106, 52.354525]}",52.354525,4.912106,Amsterdam,NLD,6,350000.0,12.0,19.5,118.5,128.0,157.70000000000002
313,5dd655028accc5aeaf32f6ca,Filtrbox,tech,14.0,2007,1920000,"{'type': 'Point', 'coordinates': [-105.276843, 40.010492]}",40.010492,-105.276843,Palo Alto,USA,5,384000.0,14.2,26.5,124.0,106.5,157.7
314,5dd655028accc5aeaf32f869,Socialize,tech,10.0,2008,1820000,"{'type': 'Point', 'coordinates': [-76.998641, 38.88521]}",38.88521,-76.998641,San Francisco,USA,3,606666.6666666666,4.0,1.0,158.0,64.5,152.8
315,5dd655028accc5aeaf32f766,rVita,tech,6.0,2007,1000000,"{'type': 'Point', 'coordinates': [-121.978821, 37.398476]}",37.398476,-121.978821,Santa Clara,USA,6,166666.66666666666,24.666666666666668,75.0,67.5,128.0,150.2
316,5dd655028accc5aeaf32f8ed,oneDrum,enterprise,5.0,2008,1000000,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",51.5001524,-0.1262362,London,GBR,16,62500.0,24.125,72.5,32.0,198.0,148.3
317,5dd655028accc5aeaf32f75a,SquareClock,tech,10.0,2007,1250000,"{'type': 'Point', 'coordinates': [2.2860418, 48.9064804]}",48.9064804,2.2860418,Asnieres sur seine,FRA,3,416666.6666666667,15.0,34.0,127.5,64.5,148.20000000000002
318,5dd655028accc5aeaf32f724,MindBites,tech,15.0,2007,1000000,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",37.09024,-95.712891,,USA,3,333333.3333333333,18.333333333333332,44.5,115.0,64.5,144.5
319,5dd655028accc5aeaf32f804,Dukky,tech,15.0,2008,1000000,"{'type': 'Point', 'coordinates': [-90.082202, 29.973994]}",29.973994,-90.082202,Mandeville,USA,2,500000.0,10.0,15.0,144.0,23.5,133.6
320,5dd655028accc5aeaf32f909,Getyoo,tech,10.0,2009,1130000,"{'type': 'Point', 'coordinates': [4.3464721, 50.83997]}",50.83997,4.3464721,Brussels,BEL,3,376666.6666666667,10.0,15.0,123.0,64.5,133.20000000000002
321,5dd655028accc5aeaf32f71d,XIHA,tech,8.0,2007,1000000,"{'type': 'Point', 'coordinates': [24.9410012, 60.1681494]}",60.1681494,24.9410012,Helsinki,FIN,2,500000.0,7.0,6.0,144.0,23.5,128.2
322,5dd655028accc5aeaf32f7cc,ReTel Technologies,tech,5.0,2007,1000000,"{'type': 'Point', 'coordinates': [-87.596232, 41.78942]}",41.78942,-87.596232,San Francisco,USA,2,500000.0,5.0,2.5,144.0,23.5,126.10000000000001
323,5dd655028accc5aeaf32f79f,ReTel Technologies,tech,5.0,2007,1000000,"{'type': 'Point', 'coordinates': [-87.596232, 41.78942]}",41.78942,-87.596232,San Francisco,USA,2,500000.0,5.0,2.5,144.0,23.5,126.10000000000001
324,5dd655028accc5aeaf32f7d1,travelmob,travel,4.0,2011,1000000,"{'type': 'Point', 'coordinates': [-157.78907, 21.303049]}",21.303049,-157.78907,Singapore,SGP,3,333333.3333333333,8.666666666666666,10.0,115.0,64.5,123.8
325,5dd655028accc5aeaf32f79c,travelmob,travel,4.0,2011,1000000,"{'type': 'Point', 'coordinates': [-157.78907, 21.303049]}",21.303049,-157.78907,Singapore,SGP,3,333333.3333333333,8.666666666666666,10.0,115.0,64.5,123.8
326,5dd655028accc5aeaf32f89f,Republic Project,tech,11.0,2008,1000000,"{'type': 'Point', 'coordinates': [-111.8931647, 33.6156634]}",33.6156634,-111.8931647,Santa Monica,USA,3,333333.3333333333,6.0,4.0,115.0,64.5,120.2
327,5dd655028accc5aeaf32f6c8,Wakoopa,tech,8.0,2007,1000000,"{'type': 'Point', 'coordinates': [4.8948623, 52.3745228]}",52.3745228,4.8948623,Amsterdam,NLD,6,166666.66666666666,12.0,19.5,67.5,128.0,116.9
